content_uid,name,type,serial_id,genres,duration_seconds
27971,История Дэвида Копперфилда,movie,,"Драма,Комедия",6860.0
27305,История Золушки,movie,,"Семейный,Мелодрама,Комедия",5474.0
27443,История дельфина 2,movie,,"Семейный,Драма",6169.0
26179,История одного назначения,movie,,Драма,6532.0
28019,Истребители,serial_with_season,,Военная драма,31184.0
28028,Истребители: Последний бой,serial_with_season,,Военная драма,36603.0
12914,Исходный код,movie,,Триллер,5341.0
27716,Исцеляющая,movie,,Фэнтези,5195.0
14686,Исчезновения и убийства в Атланте: Пропавшие дети,serial_with_season,,"Документальный,Криминал",16164.0
26318,Исчезнувшая империя,movie,,Драма,6247.0
22679,Иуда и чёрный мессия,movie,,"Биографическая драма,Криминал",7214.0
26706,Их звёздный час,movie,,Драма,6723.0
14917,Их первая ночь,movie,,Драма,5260.0
9975,Ищейка,serial_with_season,,Детектив,149324.0
26883,Ищите женщину. 1 серия,movie,,"Криминальная комедия,Детектив",4554.0
8455,Ищите женщину. 2 серия,movie,,"Криминальная комедия,Детектив",4184.0
25074,Июльский дождь,movie,,Драма,6194.0
28129,К звездам,movie,,"Приключения,Фантастика,Драма",7085.0
11402,К черту любовь,movie,,"Мелодрама,Комедия",5847.0
26413,Кавалерия,movie,,Военный боевик,7475.0
26053,"Кавказская пленница, или Новые приключения Шурика",movie,,Комедия,4793.0
9976,Кадеты баданаму,serial_with_season,,Мультсериал,36972.0
17040,Кадкина всякий знает,movie,,"Мелодрама,Драма",4509.0
8049,Кадры,movie,,Комедия,6874.0
25475,Каждый вечер в одиннадцать,movie,,Мелодрама,4611.0
27085,Казино,movie,,Криминальная драма,10262.0
26107,Каин XVIII,movie,,Мелодрама,5342.0
15456,Кайф с доставкой,serial_with_season,,"Драма,Комедия",27432.0
15555,Кайфтаун,serial_with_season,,"Криминал,Детектив,Драма",26442.0
26262,Как Витька Чеснок вез Леху Штыря в дом инвалидов,movie,,Драма,5164.0
26710,Как Иванушка-дурачок за чудом ходил,movie,,"Сказка,Семейный",5101.0
29097,Как вам это понравится,movie,,Драма,7312.0
7979,Как выйти замуж. Инструкция,serial_with_season,,Комедия,10322.0
7732,Как малые дети,movie,,"Мелодрама,Драма",7869.0
9977,Как назло Сибирь,movie,,Комедия,5600.0
26818,Как отделаться от парня за 10 дней,movie,,"Мелодрама,Комедия",6644.0
12252,Как поймать перо Жар-Птицы,movie,,Мультипликационный фильм,3947.0
25132,Как приручить дракона,movie,,"Приключения,Детям,Мультфильм",5629.0
25116,Как прогулять школу с пользой,movie,,Комедийная драма,6663.0
6346,Как трусливый Роберт Форд убил Джесси Джеймса,movie,,"Вестерн,Криминальная драма,Биография",9182.0
25784,Как украсть небоскреб,movie,,"Криминальный боевик,Комедия",6013.0
13895,Как это делается в Америке,serial_with_season,,"Драма,Комедия",4584.0
17869,Калина красная,movie,,Драма,6113.0
3397,Каменная башка,movie,,Драма,5504.0
7595,Каменская,serial_with_season,,"Криминал,Детектив",48912.0
24553,"Камилла Клодель, 1915",movie,,Биографическая драма,5458.0
27851,Каникулы Бонифация. Фоменко,movie,,Шоу,1216.0
25305,Каникулы строгого режима,movie,,"Приключения,Драма,Комедия",6583.0
16197,Капернаум,movie,,Драма,7251.0
24777,Капитан семи морей,movie,,Мультипликационный фильм,4431.0
6173,Капкан,serial_with_season,,Детектив,32974.0
3457,Карательница,movie,,"Криминал,Детектив,Триллер,Драма",5218.0
26338,Караул,movie,,Драма,5804.0
3844,Карлик Нос,movie,,Мультипликационный фильм,4733.0
24635,Кармен,movie,,Драма,6527.0
15503,Карнавал,serial_with_season,,"Детектив,Фэнтези,Триллер,Драма",72880.0
29581,Карнавальная ночь,movie,,"Мюзикл,Комедия",4351.0
24337,Карп отмороженный,movie,,Трагикомедия,5728.0
27200,Картина маслом,movie,,Комедия,4956.0
1502,Касабланка,movie,,"Мелодрама,Драма",5901.0
26024,Касса здоровья. Фоменко,movie,,Шоу,960.0
1552,Катись!,movie,,"Спорт,Драма",6385.0
24902,Кафе де Флор,movie,,"Мелодрама,Драма",6949.0
28818,Квадратные зверюшки,serial_with_season,,Мультсериал,32761.0
26135,Квартет,movie,,"Трагикомедия,Драма",5656.0
25965,Кекс в большом городе,movie,,Комедия,5136.0
15469,Кемпинг,serial_with_season,,Комедия,13018.0
7757,Кенгуру Джекпот: Новые приключения,movie,,Мультипликационный фильм,4360.0
8587,Киви и Стрит,serial_with_season,,Мультсериал,7800.0
26847,Кидалы,movie,,Криминальная комедия,5494.0
26848,Кидалы в бегах,movie,,Криминальная комедия,5614.0
26540,Кидалы в игре,movie,,Комедия,5371.0
7680,Кикбоксер,movie,,"Спорт,Триллер,Боевик",5610.0
7447,Киллер,movie,,"Криминал,Триллер,Боевик",6453.0
26314,Киллер поневоле,movie,,Комедия,5754.0
13206,Киллерши,serial_with_season,,Комедия,8137.0
27595,Кин-дза-дза!,movie,,"Фантастика,Комедия",7644.0
18868,Кинг Конг,movie,,"Приключения,Фэнтези,Драма,Боевик",10781.0
9980,Кино про Алексеева,movie,,Драма,5459.0
24028,Кинопереворот,serial_with_season,,Комедия,6123.0
7850,Кислород,movie,,Драма,4398.0
28139,Кислота,movie,,Драма,5626.0
25688,Кладбище домашних животных,movie,,"Ужасы,Детектив,Триллер",5800.0
28174,Класс коррекции,movie,,Драма,5315.0
16571,Классик,movie,,"Триллер,Боевик",6033.0
25595,Классика в эфире. Фоменко,movie,,Шоу,700.0
29100,Классика любви. Фоменко,movie,,Шоу,129.0
29731,Клео - забавный щенок,serial_with_season,,Мультсериал,30512.0
18425,Клео и Кукин,serial_with_season,,Мультсериал,19725.0
26638,Клетка,movie,,"Фантастический триллер,Ужасы",6280.0
23906,Клиент,movie,,"Криминал,Детектив,Триллер,Драма",6947.0
12219,Клиника для мигрантов,movie,,Документальный,2275.0
26820,"Кловерфилд, 10",movie,,"Ужасы,Триллер",5959.0
28168,"Клуб ""Школа""",movie,,Комедия,4957.0
9995,Клуб Винкс: Тайна морской бездны,movie,,"Приключения,Мультфильм",4760.0
26952,Клуб анонимных киллеров,movie,,"Криминал,Триллер,Боевик",5496.0
8363,Клуб любителей книг и пирогов из картофельных очистков,movie,,Мелодрама,7115.0
27594,Клуб миллиардеров,movie,,"Триллер,Драма",6234.0
25250,Ключ без права передачи,movie,,"Мелодрама,Драма",5559.0
27942,Ключ времени,movie,,"Приключения,Фэнтези",5330.0
