,serial_with_season,movie,serial_without_season
1133160,97,7664,0
1133179,2,7,0
1133181,0,6795,0
1133183,0,10,0
1133184,0,1291,0
1133189,0,2912,0
1133190,0,11,0
1133191,0,3918,0
1133193,1284,0,0
1133194,0,1778,0
1133195,3,0,0
1133196,0,13107,0
1133198,0,2021,0
1133200,0,1244,0
1133201,0,6070,0
1133204,10869,21075,0
1133222,3627,19698,0
1133228,0,7,0
1133229,0,5936,0
1133231,0,85460,0
1133255,0,59626,0
1133270,0,4325,0
1133272,0,315,0
1133274,0,1,0
1133275,0,2377,0
1133277,0,759,0
1133278,0,398,0
1133285,1029,23011,0
1133293,0,57,0
1133294,174,12,0
1133296,0,501,0
1133298,0,4133,0
1133301,0,608,0
1133302,0,7086,0
1133304,0,12,0
1133305,0,282,0
1133307,0,6,0
1133308,0,30,0
1133309,0,77,0
1133310,0,24907,0
1133314,14,15781,0
1133321,0,5651,0
1133322,0,2111,0
1133323,0,391,0
1133325,523,19935,0
1133333,0,52902,0
1133347,0,4968,0
1133349,0,5396,0
1133350,0,2698,0
1133352,0,1797,0
1133354,0,721,0
1133358,0,13957,0
1133363,47837,24555,0
1133393,0,19,0
1133394,0,236,0
1133398,0,4545,0
1133399,0,389,0
1133400,0,1053,0
1133401,0,201,0
1133404,390,0,0
1133405,0,1653,0
1133406,0,49,0
1133407,0,9350,0
1133411,0,985,0
1133412,130328,62148,0
1133473,0,2317,0
1133478,0,8,0
1133479,0,3591,0
1133480,0,7160,0
1133484,0,12659,0
1133490,0,4503,0
1133491,0,1,0
1133492,0,47,0
1133493,0,58,0
1133494,0,910,0
1133497,3,0,0
1133498,2643,0,0
1133500,0,37,0
1133501,0,1680,0
1133502,0,3678,0
1133503,0,31,0
1133504,0,71512,0
1133525,0,15,0
1133526,0,646,0
1133527,0,1613,0
1133528,0,2,0
1133529,0,7095,0
1133533,0,4317,0
1133534,0,18,0
1133535,0,168,0
1133536,8855,21292,0
1133550,0,36657,0
1133558,0,75,0
1133559,0,701,0
1133564,0,1655,0
1133566,79,115834,0
1133621,3058,37438,0
1133638,0,972,0
1133643,0,90,0
1133644,0,9998,0
1133647,0,6497,0
1133648,0,4968,0
1133649,0,9345,0
1133650,0,50,0
1133651,0,1802,0
1133653,0,347,0
1133654,0,2145,0
1133656,1070,865,0
1133659,0,4550,0
1133660,66349,36300,0
1133697,338,14269,0
1133704,0,774,0
1133705,0,1575,0
1133706,105,0,0
1133707,499,4606,0
1133709,0,17910,0
1133713,0,5950,0
1133714,0,10315,0
1133716,0,2281,0
1133719,0,6039,0
1133720,0,765,0
1133723,0,400,0
1133724,0,352,0
1133725,0,824,0
1133726,0,15883,0
1133730,0,54,0
1133731,0,20632,0
1133741,0,1287,0
1133742,0,124,0
1133743,0,7975,0
1133744,0,10402,0
1133748,0,11529,0
1133752,0,63751,0
1133781,0,1,0
1133782,0,4968,0
1133785,0,1907,0
1133789,0,4653,0
1133791,0,159,0
1133792,0,109437,0
1133819,0,121404,0
1133850,0,473,0
1133851,0,44,0
1133852,0,84,0
1133853,0,9105,0
1133857,0,6761,0
1133859,0,4779,0
1133860,106824,2682,0
1133925,0,10786,0
1133935,0,4,0
1133936,0,9481,0
1133940,0,4,0
1133941,0,27662,0
1133946,1746,60396,0
1133980,0,1,0
1133981,0,4756,0
1133983,0,4798,0
1133984,0,7653,0
1133985,0,29225,0
1133991,0,5586,0
1133993,0,53312,0
1134004,0,25,0
1134006,0,11476,0
1134010,0,1339,0
1134012,0,5538,0
1134015,0,2007,0
1134016,0,2165,0
1134017,0,10446,0
1134022,0,11,0
1134023,0,36975,0
1134035,0,1053,0
1134037,7243,336,0
1134041,0,112,0
1134042,0,12512,0
1134045,0,928,0
1134046,0,222,0
1134048,0,86,0
1134049,0,4494,0
1134050,0,42420,0
1134059,22,0,0
1134060,0,112,0
1134061,0,1949,0
1134064,0,545,0
1134067,0,7133,0
1134070,0,313,0
1134071,0,228,0
1134073,0,16179,0
1134079,0,118,0
1134081,0,8666,0
1134088,0,2722,0
1134091,0,20,0
1134092,0,5546,0
1134093,0,17293,0
1134098,0,53,0
1134099,0,12585,0
1134104,0,12,0
1134105,0,8232,0
1134108,0,3478,0
1134111,4650,17299,0
1134123,0,86,0
1134124,0,10421,0
1134130,37040,4407,0
1134144,0,1565,0
1134145,0,2841,0
1134147,105,0,0
1134149,0,226,0
1134150,0,514,0
1134152,0,1312,0
1134156,0,24,0
1134157,0,24878,0
1134163,0,399,0
1134164,0,49420,0
1134191,21775,0,0
1134199,0,30501,0
1134208,0,2889,0
1134209,0,31480,0
1134215,0,5638,0
1134216,0,6893,0
1134220,0,18,0
1134221,0,256,0
1134223,0,1542,0
1134225,0,17146,0
1134231,24295,15692,0
1134243,390,20219,0
1134252,0,48,0
1134253,0,1869,0
1134258,0,1558,0
1134261,0,10094,0
1134263,388,9411,0
1134266,0,14708,0
1134272,0,389,0
1134273,0,29,0
1134274,0,5678,0
1134275,0,7347,0
1134277,0,207,0
1134278,0,166,0
1134279,0,1434,0
1134281,27746,65734,0
1134315,0,150,0
1134317,0,3,0
1134318,0,84739,0
1134340,0,504,0
1134342,0,44681,0
1134351,0,71035,0
1134378,0,4,0
1134379,0,5,0
1134380,0,8,0
1134381,0,178,0
1134382,25451,12096,0
1134394,0,122,0
1134395,0,3494,0
1134397,0,20335,0
1134401,0,14469,0
1134407,0,3678,0
1134408,0,4313,0
1134409,0,2057,0
1134410,0,6127,0
1134412,0,783,0
1134413,0,147,0
1134414,0,641,0
1134415,0,1176,0
1134416,0,21,0
1134417,0,2397,0
1134418,0,71247,0
1134437,0,131,0
1134438,107605,67019,0
1134496,0,895,0
1134497,18037,60514,0
1134535,0,6771,0
1134536,0,33630,0
1134551,0,652,0
1134554,0,23,0
1134555,0,11605,0
1134565,0,6256,0
1134566,0,2,0
1134567,0,384,0
1134568,0,271,0
1134569,0,11418,0
1134571,0,119,0
1134572,0,13808,0
1134574,0,1114,0
1134575,0,7373,0
1134578,0,65666,0
1134595,0,346,0
1134596,101,8384,0
1134601,22890,51090,0
1134632,0,14304,0
1134635,0,13,0
1134636,0,822,0
1134639,0,12,0
1134640,0,11771,0
1134642,0,96752,0
1134675,0,3,0
1134676,93,3851,0
1134681,0,617,0
1134682,0,5828,0
1134683,0,117,0
1134684,0,4746,0
1134685,54586,68464,0
1134718,0,1,0
1134719,0,55448,0
1134743,0,17682,0
1134748,1044,0,0
1134753,0,2170,0
1134754,0,738,0
1134755,24,0,0
1134756,0,16,0
1134757,0,18,0
1134758,0,649,0
1134760,7193,0,0
1134763,0,1175,0
1134764,0,1360,0
1134766,0,3596,0
1134768,0,4581,0
1134769,0,238,0
1134771,0,68,0
1134772,0,5766,0
1134774,0,128,0
1134775,0,40,0
1134776,0,16840,0
1134779,0,19788,0
1134785,88418,4966,0
1134822,0,6470,0
1134824,0,12,0
1134825,0,11,0
1134826,0,31,0
1134827,0,1128,0
1134829,0,5761,92
1134832,0,301,0
1134833,0,122,0
1134834,0,140,0
1134836,56,0,0
1134837,0,746,0
1134839,0,71476,0
1134860,0,1428,0
1134865,0,3161,0
1134870,43,45828,0
1134884,0,29,0
1134885,0,2758,0
1134886,0,659,0
1134887,0,22,0
1134888,0,29,0
1134889,0,276,0
1134891,0,49,0
1134892,0,56963,0
1134910,0,50,0
1134911,0,341,0
1134912,0,33385,0
1134920,0,770,0
1134921,0,13781,0
1134927,0,436,0
1134928,33813,9838,0
1134944,0,20,0
1134945,237,951,0
1134947,0,1308,0
1134949,0,626,0
1134951,0,794,0
1134952,2812,29,0
1134959,0,12438,0
1134964,0,192,0
1134965,6060,4564,0
1134971,0,1324,0
1134972,0,6327,0
1134975,0,2928,0
1134978,0,7,0
1134979,0,20,0
1134980,0,4784,0
1134981,0,56,0
1134982,6304,7310,0
1134988,0,6485,0
1134989,0,21,0
1134991,1340,0,0
1134996,0,7778,0
1134997,0,1145,0
1134998,0,1028,0
1135000,0,5809,0
1135001,10530,3964,0
1135010,0,5362,0
1135012,0,2,0
1135013,0,1912,0
1135016,0,949,0
1135018,0,10595,0
1135025,0,1687,0
1135026,0,7220,0
1135030,5386,2132,0
1135033,1469,1814,0
1135045,0,1,0
1135046,0,6966,0
1135048,0,8614,0
1135050,1326,5486,0
1135053,0,5164,0
1135054,0,19539,0
1135061,39293,115511,0
1135128,40,6065,0
1135132,0,104,0
1135133,0,6475,0
1135136,8,1006,0
1135140,0,5520,0
1135141,0,20225,0
1135147,0,2818,0
1135148,0,10,0
1135149,0,25,0
1135150,266,0,0
1135151,0,2632,0
1135153,0,1011,0
1135154,0,24,0
1135155,0,10618,0
1135158,6902,36661,0
1135175,0,6510,0
1135178,0,88822,0
1135202,0,793,0
1135206,0,78,0
1135207,0,856,0
1135208,0,5186,0
1135209,0,2619,0
1135211,0,6084,0
1135212,0,1446,0
1135213,0,330,0
1135215,1938,0,0
1135219,0,14252,0
1135224,0,4003,0
1135225,0,7262,0
1135229,0,3010,0
1135230,0,20590,0
1135235,0,18368,0
1135239,13132,27101,0
1135252,0,20043,0
1135258,0,10607,0
1135261,0,9465,0
1135264,0,28410,0
1135270,0,24431,0
1135276,0,4913,0
1135277,0,469,0
1135280,0,25281,0
1135290,3032,20,0
1135294,0,686,0
1135297,0,843,0
1135298,0,4985,0
1135299,0,781,0
1135301,0,1014,0
1135302,0,6321,0
1135306,0,10290,0
1135310,0,55,0
1135311,0,7743,0
1135314,0,7995,0
1135317,0,10746,0
1135322,0,5156,0
1135323,0,11,0
1135324,0,5403,0
1135326,0,9936,0
1135329,0,47420,0
1135340,0,19900,0
1135349,0,287872,1566
1135420,0,64,0
1135421,0,9915,0
1135424,0,4654,0
1135425,0,17328,0
1135429,0,12,0
1135430,0,1191,0
1135431,0,6333,0
1135433,0,2896,0
1135435,0,48471,0
1135450,0,5695,0
1135453,0,20273,0
1135459,0,5521,0
1135460,0,6,0
1135461,0,7605,0
1135462,0,56,0
1135463,0,10727,0
1135466,62685,27356,0
1135496,0,1015,0
1135497,0,4902,0
1135498,75819,27354,0
1135533,0,6483,0
1135534,0,16579,0
1135543,0,1090,0
1135544,0,508,0
1135545,396,0,0
1135546,0,872,0
1135547,0,1,0
1135548,0,1719,0
1135550,0,8214,0
1135555,0,17588,0
1135559,0,5362,0
1135560,0,4839,0
1135561,0,9887,0
1135568,0,23520,0
1135573,10663,43139,0
1135594,2819,6059,0
1135596,0,6226,0
1135597,0,6268,0
1135599,151029,23111,0
1135652,0,7468,112
1135654,2622,16637,0
1135663,0,855,0
1135664,18918,22932,0
1135677,706,0,0
1135679,0,14,0
1135680,0,3239,0
1135681,0,4479,0
1135683,0,1074,0
1135684,0,4801,0
1135685,20,0,0
1135686,0,7083,0
1135687,0,52,0
1135688,0,27860,0
1135700,0,6033,0
1135701,0,4,0
1135702,0,59,0
1135703,0,7336,0
1135706,0,868,0
1135709,0,3099,0
1135711,0,18177,0
1135715,3026,37214,0
1135726,0,6080,0
1135727,0,907,0
1135728,0,4683,0
1135730,0,18725,0
1135734,0,44,0
1135735,137527,297,0
1136107,0,42465,0
1136124,0,17,0
1136126,0,4909,0
1136127,0,10,0
1136128,1400,1518,0
1136130,0,30,0
1136131,0,5620,0
1136134,0,22514,0
1136139,0,86194,0
1136155,0,240,0
1136156,0,19627,0
1136163,0,28626,0
1136172,0,15517,0
1136175,0,10619,0
1136177,0,23964,0
1136196,0,18864,0
1136199,0,96,0
1136200,0,6134,0
1136202,2930,23524,0
1136213,0,15158,0
1136216,19,835,0
1136220,53506,0,0
1136239,0,8,0
1136240,0,119,0
1136241,0,35104,0
1136251,0,11383,0
1136257,0,3,0
1136258,0,60,0
1136259,36,43129,0
1136269,0,14047,0
1136273,0,1465,0
1136275,0,4,0
1136276,0,2242,0
1136279,0,16520,0
1136283,0,299,0
1136284,0,5,0
1136285,0,540,0
1136291,271,21677,0
1136297,0,3119,0
1136298,0,6569,0
1136299,91,0,0
1136300,0,1678,0
1136303,0,5884,0
1136305,0,6791,0
1136306,0,14005,0
1136309,0,612,0
1136311,0,4358,0
1136312,0,2332,0
1136315,246,2093,0
1136321,0,9713,0
1136325,0,5793,0
1136326,0,9,0
1136327,0,431,0
1136331,0,10069,0
1136334,0,1968,0
1136336,0,817,0
1136341,0,730,0
1136342,0,16,0
1136343,0,44,0
1136345,0,1790,0
1136347,0,12941,0
1136353,5,13302,0
1136357,0,612,0
1136359,0,10358,0
1136361,0,49922,0
1136373,0,1841,0
1136374,0,9490,0
1136377,1397,13747,0
1136380,0,7181,0
1136384,0,758,0
1136386,0,4851,0
1136387,7538,1790,0
1136392,0,11437,0
1136396,0,110481,0
1136426,0,2399,0
1136427,0,3720,0
1136429,0,5144,0
1136431,0,5499,0
1136432,0,2587,0
1136433,0,3816,0
1136434,0,31,0
1136435,0,899,0
1136436,0,26314,0
1136442,0,61636,0
1136464,0,13431,0
1136467,0,4006,0
1136469,0,1829,0
1136471,1698,1712,0
1136475,38,5101,0
1136477,20,0,0
1136478,0,10436,194
1136487,0,216,0
1136488,0,187,0
1136492,0,35187,0
1136503,0,4121,0
1136504,61267,0,0
1136530,0,1811,0
1136538,0,598,0
1136539,0,10638,0
1136542,0,5896,0
1136543,0,298,0
1136544,0,14,0
1136545,132,0,0
1136546,0,94,0
1136547,0,43265,0
1136561,0,6785,0
1136563,0,10511,0
1136568,0,4,0
1136569,336,15075,0
1136575,0,37766,0
1136586,0,13601,0
1136591,0,1409,0
1136592,0,33,0
1136595,0,1574,0
1136597,3,0,0
1136599,0,4631,0
1136600,0,39807,0
1136614,0,1202,0
1136620,0,3343,0
1136621,0,4919,0
1136622,0,19,0
1136623,0,503,0
1136626,0,54,0
1136627,0,674,0
1136628,28,0,0
1136629,0,9663,0
1136634,0,95,0
1136636,0,2098,0
1136641,0,6235,0
1136643,0,25705,0
1136654,0,32516,0
1136662,0,1,0
1136663,0,5492,0
1136664,0,26,0
1136665,0,459,0
1136667,0,857,0
1136670,0,10692,0
1136675,0,195,0
1136676,0,6403,0
1136679,0,77327,0
1136694,0,3764,0
1136696,0,6346,0
1136698,0,7660,0
1136703,0,885,0
1136705,0,5436,0
1136706,0,2396,0
1136707,0,77,0
1136708,0,1239,0
1136710,0,188,0
1136711,0,17618,0
1136717,0,3417,0
1136719,0,8209,0
1136721,0,7474,0
1136723,0,3829,0
1136724,0,7539,0
1136726,0,5208,0
1136727,0,440,0
1136728,0,48,0
1136729,0,9,0
1136730,0,546,0
1136732,9172,0,0
1136736,0,768,0
1136738,0,26768,0
1136743,0,490,0
1136745,0,742,0
1136748,1312,5020,0
1136754,0,37333,0
1136765,0,35,0
1136766,0,1321,0
1136768,0,410,0
1136769,0,40624,0
1136780,0,792,0
1136781,0,695,0
1136782,0,616,0
1136783,0,2927,0
1136784,80691,10762,0
1136822,0,3579,0
1136824,3654,16999,0
1136840,0,17820,0
1136846,658,0,0
1136847,591,23994,0
1136861,0,1988,0
1136862,0,14845,0
1136866,0,2025,0
1136870,0,25,0
1136871,865,6692,0
1136878,0,1710,0
1136880,0,68,0
1136881,0,1882,0
1136885,0,1598,0
1136886,0,1091,0
1136887,0,2093,0
1136889,0,5299,0
1136892,0,727,0
1136893,38,0,0
1136895,2860,3,0
1136897,0,3425,0
1136901,0,5260,0
1136902,0,22028,0
1136906,40,736,0
1136909,0,2681,0
1136913,0,2798,0
1136914,0,825,0
1136915,0,5245,0
1136917,0,59344,0
1136930,5172,15607,0
1136936,0,40,0
1136937,0,1033,0
1136938,0,2399,0
1136943,0,6031,0
1136944,0,58,0
1136945,0,16626,0
1136950,1425,12508,0
1136959,0,19636,0
1136964,0,2070,0
1136965,2380,0,0
1136966,0,3760,0
1136980,0,29423,0
1136988,0,18697,0
1137002,898,21833,0
1137015,0,5698,0
1137016,0,6694,0
1137018,0,18753,0
1137023,0,220,0
1137024,0,9177,0
1137027,28,0,0
1137028,0,15301,0
1137031,0,2196,0
1137032,4735,194,0
1137036,0,7487,0
1137041,7002,9,0
1137046,8148,5565,0
1137051,0,1273,0
1137052,0,4600,0
1137054,0,3753,0
1137055,0,47,0
1137056,402,34439,0
1137068,0,13,0
1137069,0,17425,0
1137077,0,12600,0
1137079,0,1598,0
1137080,0,5152,0
1137081,0,28852,0
1137086,0,380,0
1137087,0,3897,0
1137092,0,17,0
1137094,0,8898,0
1137096,0,372,0
1137097,10646,15567,0
1137104,0,9,0
1137105,0,8562,0
1137107,0,217,0
1137108,0,195,0
1137111,0,12318,0
1137114,31660,225787,0
1137177,0,54699,0
1137191,0,4793,0
1137192,0,241,0
1137193,27431,0,0
1137206,0,5509,0
1137207,835,15,0
1137209,0,4964,0
1137210,0,3071,0
1137213,0,720,0
1137214,0,4515,0
1137216,0,67,0
1137217,0,31197,0
1137232,0,37362,1740
1137242,0,3210,0
1137243,0,5789,0
1137247,2,226,0
1137249,0,10257,0
1137252,19,0,0
1137253,0,16384,0
1137256,0,4819,0
1137257,0,26,0
1137258,0,3134,0
1137259,553,0,0
1137263,0,51,0
1137264,0,6379,0
1137267,0,5939,0
1137270,0,3523,0
1137272,0,6464,0
1137274,0,510,0
1137275,0,43,0
1137276,0,3442,0
1137277,0,15440,0
1137283,0,6482,0
1137284,0,1502,0
1137285,4,0,0
1137286,0,2406,0
1137287,0,6808,0
1137289,0,18,0
1137290,0,2255,0
1137293,0,10194,0
1137296,0,42,0
1137297,193299,75828,0
1137371,0,2400,0
1137372,0,811,0
1137373,0,196,0
1137374,0,11558,0
1137380,0,82842,0
1137398,0,3699,0
1137400,0,50366,0
1137412,0,918,0
1137413,0,23,0
1137414,0,3596,0
1137415,10,12,0
1137418,0,4920,0
1137419,0,17276,0
1137423,0,20374,0
1137431,0,6,0
1137432,0,10532,0
1137435,351,52,0
1137438,0,917,0
1137441,0,13023,0
1137443,0,167,0
1137444,0,7778,0
1137445,0,11660,0
1137449,0,1178,0
1137450,0,278,0
1137451,0,347,0
1137453,0,16360,0
1137455,26300,179,0
1137469,0,349,0
1137473,0,4549,0
1137476,0,10744,0
1137479,462,0,0
1137481,0,3101,0
1137482,0,1029,0
1137485,0,73,0
1137486,1053,0,0
1137487,0,7505,0
1137490,0,3665,0
1137493,0,29929,0
1137498,0,1039,0
1137499,2604,23797,0
1137518,0,12540,0
1137524,0,26409,0
1137541,0,5,0
1137542,0,4,0
1137543,11,0,0
1137544,2240,75,0
1137546,84,0,0
1137548,0,1700,0
1137549,34603,2591,0
1137561,0,9157,0
1137564,0,30,0
1137565,0,2703,0
1137566,0,10659,0
1137570,0,9342,0
1137572,0,1663,0
1137574,0,20,0
1137575,0,26418,0
1137583,0,2070,0
1137584,0,7356,0
1137585,0,5722,0
1137586,0,3151,0
1137588,0,40453,0
1137598,0,2356,0
1137600,0,5089,0
1137601,0,43771,0
1137622,0,97,0
1137624,1004,7726,0
1137631,0,162,0
1137632,0,1107,0
1137633,0,13,0
1137634,0,14,0
1137635,0,27763,0
1137641,25,4,0
1137644,0,10,0
1137645,0,17,0
1137646,0,11191,0
1137649,0,17800,0
1137655,0,4630,0
1137656,0,182,0
1137658,0,4808,0
1137659,8746,2974,0
1137677,0,333,0
1137678,580,4,0
1137682,0,162,0
1137683,0,98,0
1137684,0,487,0
1137685,0,998,0
1137687,0,786,0
1137689,0,2406,0
1137693,0,56248,0
1137710,0,16679,0
1137717,0,124,0
1137718,0,227,0
1137719,536,0,0
1137720,85,0,0
1137721,0,2089,0
1137723,1349,4245,0
1137731,0,40682,0
1137742,0,18574,0
1137745,0,5251,0
1137746,0,24631,0
1137755,0,86000,0
1137782,0,3090,0
1137783,0,6056,0
1137786,0,10,0
1137789,0,29,0
1137790,0,592,0
1137791,0,313,0
1137792,0,10392,0
1137794,340,0,0
1137798,0,3279,0
1137799,0,31439,0
1137812,0,4,0
1137813,0,23544,0
1137826,0,2672,0
1137827,0,64,0
1137828,9112,74864,0
1137851,0,17821,0
1137855,0,7140,0
1137858,0,7975,0
1137860,0,350,0
1137861,0,55426,0
1137889,94955,34107,0
1137929,0,7063,0
1137932,0,6941,0
1137935,0,11989,0
1137939,0,6150,0
1137941,0,1,0
1137942,0,163,0
1137943,0,962,0
1137945,0,2381,0
1137946,0,6666,0
1137948,896,56201,0
1137960,0,11624,0
1137962,0,4789,0
1137963,0,989,0
1137964,4343,12964,0
1137976,0,2990,0
1137979,0,5429,0
1137981,0,10862,0
1137988,52,5866,0
1137994,0,46,0
1137997,0,1108,0
1137999,0,5964,0
1138002,91906,0,0
1138029,0,1772,0
1138030,0,26,0
1138031,1341,651,0
1138037,0,298,0
1138039,0,1457,0
1138040,0,9832,0
1138044,0,8429,0
1138046,0,189,0
1138047,0,12530,0
1138050,0,1550,0
1138051,0,256,0
1138052,49170,37744,0
1138081,592,647,0
1138085,0,8585,0
1138088,0,19147,0
1138092,0,5,0
1138093,0,1272,0
1138095,0,5732,0
1138097,526,18320,0
1138105,0,437,0
1138106,0,79174,0
1138126,10,64084,0
1138143,0,2201,0
1138144,0,9792,0
1138149,2035,0,0
1138156,10826,13182,0
1138162,0,5684,0
1138163,0,739,0
1138168,49,3578,0
1138170,0,10679,0
1138172,0,4490,0
1138173,0,5890,0
1138174,0,2812,0
1138175,0,22292,0
1138179,0,594,0
1138181,744,22639,0
1138195,0,1926,0
1138196,0,3704,0
1138198,0,145616,0
1138234,0,4538,0
1138235,1348,29328,0
1138246,0,399,0
1138247,0,644,0
1138249,0,306,0
1138250,0,11,0
1138251,0,3093,0
1138252,0,414,0
1138253,0,107,0
1138255,0,5250,0
1138256,0,2,0
1138257,0,2,0
1138258,8,0,0
1138259,4,4,0
1138262,0,4570,0
1138265,0,149,0
1138268,0,5359,0
1138271,0,2,0
1138272,0,39173,0
1138281,7,0,0
1138282,0,14892,0
1138285,914,0,0
1138286,0,1849,0
1138291,0,6369,0
1138292,0,4973,0
1138293,0,787,0
1138295,0,75,0
1138296,1811,32897,0
1138307,0,3251,0
1138314,0,5982,0
1138317,0,5742,0
1138319,0,5073,0
1138320,0,39402,0
1138332,0,16723,0
1138335,52197,21130,0
1138359,0,383,0
1138361,0,1056,0
1138363,0,10,0
1138364,0,447,0
1138366,0,5317,0
1138369,20,0,0
1138370,28901,120904,0
1138420,60,5216,0
1138428,0,12344,0
1138434,667,473,0
1138436,0,7511,0
1138439,0,3531,0
1138441,0,8149,0
1138444,0,12942,0
1138447,0,3404,0
1138449,0,61,0
1138450,1021,24831,0
1138457,0,2989,0
1138458,0,14736,0
1138461,0,6278,0
1138462,0,2039,0
1138463,0,79318,0
1138484,0,1170,0
1138486,0,4067,0
1138487,0,16,0
1138488,0,300,0
1138489,0,10,0
1138490,0,46,0
1138491,0,164,0
1138492,0,8756,0
1138495,0,12,0
1138496,0,12734,0
1138499,0,1718,0
1138500,0,5980,0
1138502,0,100,0
1138503,0,501,0
1138505,0,24768,0
1138512,0,8003,0
1138515,0,12200,0
1138519,0,8055,0
1138523,0,4554,0
1138524,0,1200,0
1138525,0,7,0
1138526,0,6757,0
1138532,0,16,0
1138533,787,44369,0
1138543,0,4787,0
1138544,1145,0,0
1138545,63857,43602,0
1138576,0,259,0
1138580,0,2036,0
1138582,4,256,0
1138593,0,1121,0
1138594,0,14452,0
1138603,0,3472,0
1138605,0,17209,0
1138608,0,9349,0
1138612,0,5205,0
1138613,0,1,0
1138614,0,31714,0
1138622,0,6299,0
1138623,0,3341,0
1138625,0,272,0
1138627,0,2435,0
1138628,16,0,0
1138629,0,1315,0
1138630,0,402,0
1138633,0,1170,0
1138635,0,2400,0
1138636,0,3578,0
1138638,3,0,0
1138639,0,583,0
1138643,0,10130,0
1138645,0,3777,0
1138647,0,5,0
1138648,0,5514,0
1138650,0,46,0
1138652,0,13311,0
1138657,33196,29872,0
1138688,37386,10424,0
1138705,0,15,0
1138706,0,12,0
1138707,127,457,0
1138715,4174,3343,0
1138719,0,20643,0
1138725,0,26,0
1138726,0,5004,0
1138729,0,6849,0
1138734,0,5303,0
1138735,0,6998,0
1138737,0,14013,0
1138747,0,6130,0
1138749,9350,46567,0
1138769,0,1583,0
1138770,0,3080,0
1138771,2550,45219,0
1138783,1885,5480,0
1138791,0,2,0
1138792,14198,56745,0
1138820,0,61364,0
1138837,0,45577,0
1138857,22364,19786,0
1138872,1856,25054,0
1138882,0,903,0
1138883,0,533,0
1138884,0,3151,0
1138888,0,3097,0
1138890,0,3310,0
1138891,0,4161,0
1138892,0,638,0
1138895,0,642,0
1138897,0,6887,0
1138901,0,13788,0
1138904,0,336,0
1138905,0,2509,0
1138907,51,6092,0
1138909,0,10,0
1138910,134171,0,0
1138961,0,18,0
1138962,0,14192,0
1138965,2852,0,0
1138967,0,12508,0
1138970,0,1655,0
1138971,0,901,0
1138972,0,5511,0
1138973,0,599,0
1138974,0,4872,0
1138975,0,5852,0
1138976,1135,4761,0
1138980,0,5076,0
1138981,0,17413,0
1138989,0,6896,0
1138990,0,43748,0
1139005,0,368,0
1139007,0,4262,0
1139010,35,0,0
1139011,996,1,0
1139013,22762,37525,0
1139028,0,18664,0
1139034,10,0,0
1139035,34,535,0
1139037,0,2224,0
1139039,0,12262,0
1139042,0,618,0
1139043,350,0,0
1139044,10495,17744,0
1139052,0,62,0
1139053,0,3305,0
1139056,0,522,0
1139057,0,433,0
1139058,786,0,0
1139060,0,12,0
1139061,0,9841,0
1139064,0,220,0
1139065,135440,14727,0
1139121,0,16,0
1139122,685,59,0
1139129,0,4140,0
1139131,0,13,0
1139133,0,3826,0
1139134,0,5131,0
1139135,0,7033,0
1139136,4637,3226,0
1139140,0,377,0
1139141,1905,55,0
1139143,0,917,0
1139144,0,2155,0
1139149,788,8516,0
1139157,0,58,0
1139159,0,7,0
1139160,0,6255,0
1139161,0,2,0
1139162,0,129,0
1139163,0,26,0
1139164,0,742,0
1139166,0,39,0
1139167,0,76920,0
1139190,0,6126,0
1139192,0,2960,0
1139194,0,1994,0
1139196,0,440,0
1139197,626,7615,0
1139200,0,477,0
1139202,0,1518,0
1139203,0,11223,0
1139207,0,3223,0
1139208,0,1414,0
1139212,0,79,0
1139214,0,5200,0
1139216,0,11,0
1139217,0,5921,0
1139218,0,15464,0
1139228,0,351,0
1139229,2,0,0
1139230,0,8217,0
1139233,0,315,0
1139234,0,5811,0
1139236,0,6091,0
1139238,0,663,0
1139242,0,516,0
1139243,0,17,0
1139244,0,568,0
1139246,82,6248,0
1139251,3,3368,0
1139253,0,8643,0
1139254,0,387,0
1139255,0,1483,0
1139256,0,7,0
1139257,0,7203,0
1139258,0,2038,0
1139260,297,0,0
1139261,0,60,0
1139262,0,10,0
1139263,0,9901,0
1139265,0,11638,0
1139267,3,15,0
1139269,0,32,0
1139270,0,17,0
1139271,0,89,0
1139272,0,6,0
1139273,2289,0,0
1139275,12648,9399,0
1139294,0,10892,0
1139299,0,3732,0
1139300,0,26102,0
1139308,0,5827,0
1139310,0,18,0
1139311,0,8924,0
1139317,0,708,0
1139318,0,4150,0
1139319,108444,0,0
1139360,10516,34686,0
1139390,0,777,0
1139391,0,29,0
1139392,0,4112,0
1139395,0,5340,0
1139400,0,5867,0
1139403,0,2376,0
1139407,0,8273,0
1139410,0,551,0
1139411,9371,16034,0
1139417,30,0,0
1139418,0,3,0
1139419,0,71,0
1139420,0,1132,0
1139421,0,6132,0
1139423,0,12,0
1139424,0,14161,0
1139425,24,0,0
1139426,0,1382,0
1139427,9,0,0
1139428,0,818,0
1139429,240,2662,0
1139433,0,5704,0
1139434,39,654,0
1139436,0,30511,0
1139441,0,60,0
1139442,0,3071,0
1139443,0,898,0
1139444,0,9177,0
1139449,0,50014,0
1139463,0,176,0
1139465,0,9850,0
1139467,3745,5471,0
1139471,0,4310,0
1139472,0,5583,0
1139474,0,149,0
1139475,0,10860,0
1139478,0,9536,0
1139480,0,2101,0
